crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,n_nodes,n_edges,in_degree_max,out_degree_max,elapsed_sec,error
0.3,5,0.9,0.3,0,17994,,,,,,43.39579492015764,"float() argument must be a string or a real number, not 'list'"
0.3,5,1.0,0.2,2,19469,,,,,,40.25443497020751,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.6,0.5,0,19431,,,,,,34.27087013423443,"float() argument must be a string or a real number, not 'list'"
0.3,5,1.0,0.2,1,19468,,,,,,41.096243822947145,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.6,0.5,1,19432,,,,,,34.192542565986514,"float() argument must be a string or a real number, not 'list'"
0.3,5,1.0,0.4,0,19714,,,,,,40.152671441901475,"float() argument must be a string or a real number, not 'list'"
0.3,5,0.9,0.1,1,13750,,,,,,45.99181410018355,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.7,0.4,0,20324,,,,,,244.5110522438772,"float() argument must be a string or a real number, not 'list'"
0.3,5,1.0,0.5,0,18576,,,,,,39.90913466503844,"float() argument must be a string or a real number, not 'list'"
0.3,5,0.8,0.4,1,12806,,,,,,48.51720852172002,"float() argument must be a string or a real number, not 'list'"
0.3,5,1.0,0.1,2,19133,,,,,,43.27066488517448,"float() argument must be a string or a real number, not 'list'"
0.3,5,1.0,0.3,1,20202,,,,,,41.88294046698138,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.6,0.5,2,19433,,,,,,35.45106722274795,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.6,0.1,2,21452,,,,,,38.741074681747705,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.2,0,15024,,,,,,34.50420174188912,"float() argument must be a string or a real number, not 'list'"
0.3,5,0.7,0.4,0,20810,,,,,,54.8268140652217,"float() argument must be a string or a real number, not 'list'"
0.2,2,0.8,0.2,1,19079,,,,,,247.3112013801001,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.6,0.3,2,15441,,,,,,39.186532808002084,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.2,2,15026,,,,,,34.94321103626862,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.1,0,15896,,,,,,37.02582647698,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.8,0.2,0,18777,,,,,,248.98319586087018,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.6,0.4,1,20570,,,,,,40.29621126316488,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.4,2,20226,,,,,,33.39200039720163,"float() argument must be a string or a real number, not 'list'"
0.3,4,1.0,0.3,2,16157,,,,,,67.70769573329017,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.8,0.4,0,18768,,,,,,250.30276175308973,"float() argument must be a string or a real number, not 'list'"
0.2,2,0.8,0.4,2,14688,,,,,,249.43698345217854,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.1,1,15897,,,,,,38.14910380821675,"float() argument must be a string or a real number, not 'list'"
0.3,5,1.0,0.3,0,20201,,,,,,45.99932900024578,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.2,1,15025,,,,,,37.94948837393895,"float() argument must be a string or a real number, not 'list'"
0.3,5,1.0,0.5,2,18578,,,,,,44.54817758174613,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.6,0.1,0,20128,,,,,,251.8774023577571,"float() argument must be a string or a real number, not 'list'"
0.2,2,0.8,0.4,1,14687,,,,,,251.38871368113905,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.3,2,18584,,,,,,37.18171440111473,"float() argument must be a string or a real number, not 'list'"
0.3,4,1.0,0.3,1,16156,,,,,,70.7219741907902,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.5,1,13878,,,,,,34.53821700718254,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.7,0.4,1,21983,,,,,,252.91969720087945,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.4,0,20224,,,,,,37.5164011111483,"float() argument must be a string or a real number, not 'list'"
0.3,5,0.9,0.1,2,13751,,,,,,52.521408185362816,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.7,0.2,2,14718,,,,,,251.36254570214078,"float() argument must be a string or a real number, not 'list'"
0.2,2,0.8,0.3,1,17941,,,,,,253.17440928099677,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.5,0,13877,,,,,,35.95814755000174,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.6,0.3,1,15440,,,,,,45.112617009319365,"float() argument must be a string or a real number, not 'list'"
0.3,5,0.8,0.2,1,17606,,,,,,57.72293714620173,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.5,1,17745,,,,,,31.89082088507712,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.2,0,17019,,,,,,34.47490779776126,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.6,0.2,0,15061,,,,,,254.02799712121487,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.7,0.1,0,21205,,,,,,253.88075216207653,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.5,0,17744,,,,,,33.51526202214882,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.7,0.5,0,15441,,,,,,254.31269898312166,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.9,0.1,1,22338,,,,,,33.35707816295326,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.5,2,13879,,,,,,38.32522962987423,"float() argument must be a string or a real number, not 'list'"
0.3,5,0.7,0.2,2,12437,,,,,,64.43233740516007,"float() argument must be a string or a real number, not 'list'"
0.3,5,0.9,0.4,2,17253,,,,,,54.852099808864295,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.8,0.3,2,17447,,,,,,255.06085158558562,"float() argument must be a string or a real number, not 'list'"
0.2,2,0.7,0.4,0,19203,,,,,,256.72080888506025,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.4,0,17010,,,,,,35.52334535634145,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.8,0.2,0,20199,,,,,,255.62649195175618,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.4,1,17011,,,,,,35.51056751888245,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.7,0.5,1,17508,,,,,,258.21181712904945,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.3,0,13752,,,,,,37.560479319654405,"float() argument must be a string or a real number, not 'list'"
0.3,5,0.6,0.1,1,14166,,,,,,72.54188893083483,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.4,2,17012,,,,,,37.77411429071799,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.1,0,17891,,,,,,41.96548171713948,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.1,2,15898,,,,,,47.984446331858635,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.9,0.4,1,16666,,,,,,35.733477289322764,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.9,0.1,2,22339,,,,,,37.553323788102716,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.2,1,17020,,,,,,40.13392429519445,"float() argument must be a string or a real number, not 'list'"
0.2,2,0.7,0.1,1,21701,,,,,,261.0950104240328,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.9,0.2,0,18290,,,,,,38.46321816323325,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.9,0.2,1,18291,,,,,,38.75229823496193,"float() argument must be a string or a real number, not 'list'"
0.4,1,1.0,0.5,2,12783,,,,,,33.03116346988827,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.9,0.4,0,16665,,,,,,37.56658425787464,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.2,2,17021,,,,,,41.095537424087524,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.6,0.1,2,20130,,,,,,262.907222088892,"float() argument must be a string or a real number, not 'list'"
0.2,2,0.6,0.1,0,20429,,,,,,262.5498088491149,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.9,0.2,2,18292,,,,,,39.230535227339715,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.9,0.5,2,19159,,,,,,263.2117609260604,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.5,2,17746,,,,,,40.817433989141136,"float() argument must be a string or a real number, not 'list'"
0.3,5,0.7,0.5,0,21544,,,,,,69.61971085006371,"float() argument must be a string or a real number, not 'list'"
0.3,5,0.8,0.1,0,12478,,,,,,68.50314712198451,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.9,0.4,2,16667,,,,,,38.98719440586865,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.1,0,18139,,,,,,35.05100145516917,"float() argument must be a string or a real number, not 'list'"
0.4,1,1.0,0.1,2,12930,,,,,,38.90327783860266,"float() argument must be a string or a real number, not 'list'"
0.4,1,1.0,0.4,2,20746,,,,,,36.79217803804204,"float() argument must be a string or a real number, not 'list'"
0.4,1,1.0,0.5,1,12782,,,,,,35.79338972689584,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.8,0.4,0,14191,,,,,,263.075427796226,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.8,0.1,0,16375,,,,,,263.4983285809867,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.9,0.5,1,17400,,,,,,40.1543809780851,"float() argument must be a string or a real number, not 'list'"
0.2,2,1.0,0.1,1,20605,,,,,,264.5290895807557,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.3,0,18582,,,,,,51.61521246097982,"float() argument must be a string or a real number, not 'list'"
0.4,1,1.0,0.3,1,15615,,,,,,38.412741555832326,"float() argument must be a string or a real number, not 'list'"
0.4,1,1.0,0.1,0,12928,,,,,,40.58648254862055,"float() argument must be a string or a real number, not 'list'"
0.3,5,1.0,0.3,2,20203,,,,,,60.66300649801269,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.1,1,18140,,,,,,36.47960855998099,"float() argument must be a string or a real number, not 'list'"
0.4,1,1.0,0.3,2,15616,,,,,,39.22329194890335,"float() argument must be a string or a real number, not 'list'"
0.2,1,1.0,0.2,2,13816,,,,,,266.9223448638804,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.8,0.4,2,18770,,,,,,267.6051945267245,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.9,0.3,1,13408,,,,,,43.05461254296824,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.9,0.5,0,17399,,,,,,42.6313431286253,"float() argument must be a string or a real number, not 'list'"
0.4,1,1.0,0.4,0,20744,,,,,,40.049129555001855,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.1,2,18141,,,,,,37.523660028818995,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.5,2,19202,,,,,,33.009048159234226,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.2,2,16796,,,,,,35.6635265359655,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.7,0.5,2,13648,,,,,,30.053347518201917,"float() argument must be a string or a real number, not 'list'"
0.4,1,1.0,0.2,0,22056,,,,,,43.0285569280386,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.7,0.3,1,18583,,,,,,54.16906980890781,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.2,1,16795,,,,,,36.60894222790375,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.3,2,21913,,,,,,36.26405531587079,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.7,0.2,0,21240,,,,,,34.50643075769767,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.7,0.2,2,21242,,,,,,34.33923668321222,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.6,0.1,0,21450,,,,,,64.15822176774964,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.7,0.3,1,15645,,,,,,272.040656237863,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.2,0,16794,,,,,,40.584832191932946,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.7,0.1,1,19411,,,,,,36.10224898997694,"float() argument must be a string or a real number, not 'list'"
0.2,2,1.0,0.2,1,15732,,,,,,271.13701910711825,"float() argument must be a string or a real number, not 'list'"
0.4,1,1.0,0.4,1,20745,,,,,,44.66363439289853,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.7,0.4,1,16914,,,,,,34.47314343927428,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.5,0,19200,,,,,,37.67995952256024,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.8,0.1,1,21406,,,,,,33.2359330249019,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.8,0.2,0,21619,,,,,,33.20538528589532,"float() argument must be a string or a real number, not 'list'"
0.2,2,0.6,0.5,1,21491,,,,,,273.0982817001641,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.8,0.2,2,18779,,,,,,273.66298070084304,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.6,0.1,1,21451,,,,,,66.97388047678396,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.8,0.3,2,18354,,,,,,33.52901446027681,"float() argument must be a string or a real number, not 'list'"
0.4,1,1.0,0.1,1,12929,,,,,,49.57439066004008,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.6,0.2,2,15063,,,,,,273.8729204409756,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.8,0.3,2,13754,,,,,,53.7350216829218,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.8,0.1,0,21405,,,,,,35.85358699085191,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.7,0.4,2,21984,,,,,,275.8455272773281,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.7,0.1,2,19412,,,,,,39.54584653489292,"float() argument must be a string or a real number, not 'list'"
0.4,1,0.6,0.2,1,20579,,,,,,67.19353559194133,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.6,0.2,2,22338,,,,,,276.1825671629049,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.9,0.2,2,20050,,,,,,276.10419225879014,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.3,1,21912,,,,,,41.90348760923371,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.6,0.4,2,12469,,,,,,41.006482494995,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.8,0.4,2,18910,,,,,,34.60264224233106,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.6,0.1,1,19935,,,,,,275.4234434128739,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.8,0.5,2,15643,,,,,,33.68996923509985,"float() argument must be a string or a real number, not 'list'"
0.2,1,0.9,0.5,1,19158,,,,,,277.1104929316789,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.8,0.4,0,18908,,,,,,36.173178100027144,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.7,0.5,1,13647,,,,,,38.97347568022087,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.8,0.4,1,18909,,,,,,36.20545207289979,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.7,0.3,1,13183,,,,,,40.81402767915279,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.8,0.2,1,21620,,,,,,37.50798578420654,"float() argument must be a string or a real number, not 'list'"
0.4,2,0.8,0.3,0,18352,,,,,,37.388634763192385,"float() argument must be a string or a real number, not 'list'"
0.2,2,0.6,0.2,2,20767,,,,,,278.2675615423359,"float() argument must be a string or a real number, not 'list'"
0.2,3,0.7,0.3,2,17068,,,,,,276.78889599628747,"float() argument must be a string or a real number, not 'list'"
